Cell,OCV,TailVolt,Diff
132,3.8569125,3.93647290909091,0.079560409090909
155,3.8626699999999996,3.9421480000000004,0.0794779999999999
171,3.8580885,3.93753309090909,0.0794445909090906
173,3.8576965,3.93713218181818,0.0794356818181821
135,3.8570839999999995,3.93645509090909,0.079371090909091
169,3.860514,3.93986727272727,0.079353272727273
198,3.857525,3.93653527272727,0.079010272727273
157,3.8619105000000005,3.9408918181818198,0.078981318181818
182,3.8591665,3.9379963636363597,0.07882986363636399
192,3.8570595,3.93588490909091,0.0788254090909088
181,3.857917,3.93674018181818,0.0788231818181817
142,3.8567655,3.93547509090909,0.0787095909090909
191,3.858505,3.9370787272727297,0.0785737272727274
185,3.8570595,3.9354216363636403,0.0783621363636362
146,3.8597544999999998,3.93790727272727,0.0781527727272726
197,3.8602199999999995,3.93828145454545,0.0780614545454545
147,3.8574025,3.93537709090909,0.0779745909090908
154,3.8595095,3.93747072727273,0.0779612272727275
150,3.8598035000000004,3.9376043636363596,0.0778008636363636
151,3.8616655,3.93931490909091,0.0776494090909092
195,3.860661,3.9382903636363595,0.0776293636363636
148,3.8571085,3.9347356363636403,0.0776271363636365
136,3.8605385,3.93788054545455,0.0773420454545457
196,3.8618615,3.93896745454545,0.0771059545454547
141,3.8558345000000003,3.93214309090909,0.076308590909091
161,3.8603669999999997,3.93650854545455,0.0761415454545453
153,3.8610285,3.93696290909091,0.0759344090909093
162,3.8612,3.93706981818182,0.0758698181818178
156,3.8606364999999996,3.93647290909091,0.0758364090909089
145,3.861396,3.9351543636363595,0.0737583636363635
159,3.8549035000000003,3.92796472727273,0.0730612272727273
189,3.879722,3.95167181818182,0.0719498181818179
164,3.959347,4.02736345454545,0.0680164545454538
